Date,time,GU_400270,GU_400271,GU_400272,GU_400324,GU_400325,GU_400480,GU_400500,GU_400530,GU_400540,GU_400762,GU_400850,GU_400930,GU_500040,GU_500130,GU_500131,GU_500140,GU_500822,GU_500823
23/2/2021,18:00:00,210,120,245,240,242,324,408.77,359,0,454,447,0,0,236,236,93,175,175
23/2/2021,18:30:00,210,120,245,240,242,324,408,359,0,454,447,0,0,236,236,93,175,175
23/2/2021,19:00:00,210,120,245,240,242,324,408,361.4,0,454,447,0,0,236,236,93,175,175
23/2/2021,19:30:00,210,120,245,240,242,324,408,375,0,454,447,0,0,236,236,93,175,175
23/2/2021,20:00:00,210,120,245,240,242,324,408,375,0,454,447,0,0,236,236,93,175,175
23/2/2021,20:30:00,210,120,245,240,242,324,408,375,0,454,447,0,0,236,236,93,175,175
23/2/2021,21:00:00,210,120,245,240,242,324,408,375,0,458.4,447,0,0,236,236,93,175,175
23/2/2021,21:30:00,210,120,245,240,242,324,408,375.35,0,462,447,0,0,236,236,93,175,175
23/2/2021,22:00:00,210,120,245,240,242,324,408,378,0,462,447,0,0,236,236,93,175,175
23/2/2021,22:30:00,210,120,245,240,242,324,408,378,0,462,447,0,0,236,236,93,175,175
23/2/2021,23:00:00,210,120,245,240,242,324,408,378,0,462,447,0,0,236,236,93,175,175
23/2/2021,23:30:00,210,120,245,240,242,324,408,378,0,462,447,0,0,236,236,93,175,175
24/2/2021,0:00:00,210,120,245,240,242,324,408,378,0,461.05,447,0,0,236,236,93,175,175
24/2/2021,0:30:00,210,120,245,240,242,324,408,378,0,461,447,0,0,236,236,93,175,175
24/2/2021,1:00:00,210,120,245,240,242,324,408,378,0,461,447,0,0,236,236,93,175,175
24/2/2021,1:30:00,210,120,245,240,242,324,408,378,0,461,447,0,0,236,236,93,175,175
24/2/2021,2:00:00,210,120,245,240,242,324,408,378,0,461,447,0,0,236,236,93,175,175
24/2/2021,2:30:00,210,120,245,240,242,324,408,378,0,461,447,0,0,236,236,93,175,175
24/2/2021,3:00:00,210,120,245,240,242,324,408,378,0,461,447,0,0,236,236,93,175,175
24/2/2021,3:30:00,210,120,245,240,242,324,408,378,0,461,447,0,0,236,236,93,175,175
24/2/2021,4:00:00,210,120,245,240,242,324,408,378,0,461,447,0,0,236,236,93,175,175
24/2/2021,4:30:00,210,120,245,240,242,324,408,378,0,461,447,0,0,236,236,93,175,175
24/2/2021,5:00:00,210,120,245,240,242,324,408,378,0,461,447,0,0,236,236,93,175,175
24/2/2021,5:30:00,210,120,245,240,242,324,408,378.5,0,461.05,447,0,0,236,236,93,175,175
24/2/2021,6:00:00,210,120,245,240,242,324.08,408,380,0,462,447,0,0,236,236,93,175,175
24/2/2021,6:30:00,210,120,245,240,242,325,408,380,0,462,447,0,0,236,236,93,175,175
24/2/2021,7:00:00,210,120,245,240,242,325,408,380,0,462,447,0,0,236,236,93,175,175
24/2/2021,7:30:00,210,120,245,240,242,325,408,380,0,462,447,0,0,236,236,93,175,175
24/2/2021,8:00:00,210,120,245,240,242,325,408,378.65,0,462,447,0,0,236,236,93,175,175
24/2/2021,8:30:00,210,120,245,240,242,325,408,377,0,462.17,447,0,0,236,236,93,175,175
24/2/2021,9:00:00,210,120,245,240,242,325,408,377,0,464,447,0,0,236,236,93,175,175
24/2/2021,9:30:00,210,120,245,240,242,325,408,377,0,464,447,0,0,236,236,93,175,175
24/2/2021,10:00:00,210,120,245,240,242,325,408,377,0,464,447,0,0,235.75,235.75,93,175,175
24/2/2021,10:30:00,210,120,245,240,242,325,408,377,0,464,447,0,0,233,233,93,175,175
24/2/2021,11:00:00,210,120,245,240,242,325,408,377,0,464,447,0,0,233,233,93,175,175
24/2/2021,11:30:00,210,120,245,240,242,325,408,377,0,464,447,0,0,233,112.62,93,175,175
24/2/2021,12:00:00,210,120,245,240,242,325,408,377,0,464,447,0,0,233,0,93,175,175
24/2/2021,12:30:00,210,120,245,240,242,325,408,377,0,464,447,0,0,233,166.98,93,175,175
24/2/2021,13:00:00,210,120,245,240,242,325,408,377,0,464,447,0,0,233,233,93,175,175
24/2/2021,13:30:00,210,120,245,240,242,325,408,377,0,464,447,0,0,233,233,93,175,175
24/2/2021,14:00:00,210,120,245,240,242,325,408,377,0,464,447,0,0,233,233,93,175,175
24/2/2021,14:30:00,210,120,245,240,242,325,408,377,0,464,447,0,0,233,233,93,175,175
24/2/2021,15:00:00,210,120,245,240,242,325,408,377,0,464,447,0,0,233,233,93,175,175
24/2/2021,15:30:00,206.5,120,245,240,242,325,408,377,0,464,447,0,0,233,233,93,175,175
24/2/2021,16:00:00,0,120,245,240,242,325,408,377,0,464,447,0,0,233,233,93,175,175
24/2/2021,16:30:00,0,120,245,240,242,325,408,377,0,464,447,0,0,233,233,93,175,175
24/2/2021,17:00:00,0,120,245,240,242,325,408,377,0,464,447,0,0,233,233,93,175,175
24/2/2021,17:30:00,0,120,245,240,242,325,408,377,0,464,447,0,0,233.75,233.75,93,175,175
24/2/2021,18:00:00,0,120,245,240,242,325,408,377,0,464,447,0,0,234,234,93,175,175
24/2/2021,18:30:00,0,120,245,240,242,325,408,377,0,464,447,0,0,234,234,93,175,175
24/2/2021,19:00:00,0,120,245,240,242,325,408.92,377,0,464,447,0,0,234,234,93,175,175
24/2/2021,19:30:00,0,120,245,240,242,325,413,377,0,464,447,0,0,234,234,93,175,175
24/2/2021,20:00:00,0,120,245,240,242,325,413,377,0,464,447,0,0,234,234,93,175,175
24/2/2021,20:30:00,0,120,245,240,242,325,413,377,0,464,447,0,0,234,234,93,175,175
24/2/2021,21:00:00,0,120,245,240,242,325,413,377,0,467.27,447,0,0,234,234,93,175,175
24/2/2021,21:30:00,0,120,245,240,242,331.53,413,378.47,0,468,447,0,0,234,234,93,175,175
24/2/2021,22:00:00,0,120,245,240,242,333,413,385,0,468,447,0,0,234,234,93,175,175
24/2/2021,22:30:00,0,78,159.25,240,242,333,413,385,0,468,447,0,0,234,234,93,175,175
24/2/2021,23:00:00,0,0,0,240,242,333,413,385,0,468,447,0,0,234,234,93,175,175
24/2/2021,23:30:00,0,0,0,240,242,333.77,413.37,385,0,468,447,0,0,234,234,93,175,175
25/2/2021,0:00:00,0,0,0,240,242,335,415,387.58,0,469.97,447,0,0,234,234,93,175,175
25/2/2021,0:30:00,0,0,0,240,242,335,415,390,0,470,449,0,0,234,234,93,175,175
25/2/2021,1:00:00,0,0,0,240,242,335,415,390,0,470,455,0,0,234,234,93,175,175
25/2/2021,1:30:00,0,0,0,240,242,335,415,390,0,470,455,0,0,234,234,93,175,175
25/2/2021,2:00:00,0,0,0,240,242,335,415,390,0,470,455,0,0,234,234,93,175,175
25/2/2021,2:30:00,0,0,0,240,242,335,415,390,0,470,455,0,0,234,234,93,175,175
25/2/2021,3:00:00,0,0,0,240,242,337.55,415,390,0,470,455,0,0,234,234,93,175,175
25/2/2021,3:30:00,0,0,0,240,242,338,415,390,0,470,455,0,0,234,234,93,175,175
25/2/2021,4:00:00,0,0,0,240,242,338,415,390,0,470,455,0,0,234,234,93,175,175
25/2/2021,4:30:00,0,0,0,240,242,338,415,390,0,470,455,0,0,234,234,93,175,175
25/2/2021,5:00:00,0,0,0,240,242,338,415,390,0,470,455,0,0,234,234,93,175,175
25/2/2021,5:30:00,0,0,0,240,242,338,415,390,0,470,455,0,0,234,234,93,175,175
25/2/2021,6:00:00,0,0,0,240,242,338,415,390,0,472.73,455,0,0,234,234,93,175,175
25/2/2021,6:30:00,0,0,0,240,242,338,415,390,0,474,455,0,0,234,234,93,175,175
25/2/2021,7:00:00,0,0,0,240,242,338,415,390.97,0,474,455,0,0,234,234,93,175,175
25/2/2021,7:30:00,0,0,0,240,242,338,415,388.47,0,474,455,0,0,234,234,93,175,175
25/2/2021,8:00:00,0,0,0,240,242,338,415,388,0,474,455,0,0,234,234,93,175,175
25/2/2021,8:30:00,0,0,0,240,242,338,415,388,0,474,455,0,0,234,234,93,175,175
25/2/2021,9:00:00,0,0,0,240,242,338,415,388,0,475.9,455,0,0,234,234,93,175,175
25/2/2021,9:30:00,0,0,0,240,242,338,415,388,0,476,455,0,0,234,234,93,175,175
25/2/2021,10:00:00,0,0,0,240,242,338,415,388,0,476,455,0,0,235.8,235.67,93.48,175,175
25/2/2021,10:30:00,0,0,0,240,242,338,415,387.4,0,476,455,0,0,238,238,94,175,175
25/2/2021,11:00:00,0,0,0,240,242,338,415,384,0,476,455,0,0,238,238,94,175,175
25/2/2021,11:30:00,0,0,0,240,242,338,415,384,0,475.8,455,0,0,238,238,94,175,175
25/2/2021,12:00:00,0,0,0,240,242,338,415,384,0,472,455,0,0,238,238,94,175,175
25/2/2021,12:30:00,62.33,0,0,240,242,338,415,384,0,472,455,0,0,238,238,94,175,175
25/2/2021,13:00:00,220,0,0,240,242,338,415,384,0,472,455,0,0,238,238,94,175,175
25/2/2021,13:30:00,220,0,0,240,242,338,415,384,0,472,455,0,0,238,238,94,175,175
25/2/2021,14:00:00,220,0,0,240,242,338,415,384,0,472,455,0,0,238,238,94,175,175
25/2/2021,14:30:00,220,0,0,240,242,338,415,384,0,472,455,0,0,238,238,94,175,175
25/2/2021,15:00:00,220,0,0,240,242,338,415,384,0,472,455,0,0,238,238,94,175,175
25/2/2021,15:30:00,220,0,0,240,242,338,415,384,0,472,455,0,0,238,238,94,175,175
25/2/2021,16:00:00,220,0,0,240,242,338,415,384,0,472,455,0,0,238,238,94,175,175
25/2/2021,16:30:00,220,0,0,240,242,338,415,384,0,472,455,0,0,238,238,94,175,175
25/2/2021,17:00:00,220,0,0,240,242,338,415,386.75,0,472,455,0,0,238,238,94,175,175
25/2/2021,17:30:00,220,0,0,240,242,338,415,387,0,472.35,455,0,0,238,238,94,175,175
25/2/2021,18:00:00,220,0,0,240,242,342.4,415,387,0,475,455,0,0,238,238,94,175,175
25/2/2021,18:30:00,220,0,0,240,242,346,415,387,0,475,455,0,0,238,238,94,175,175
25/2/2021,19:00:00,220,0,0,240,242,346,415,390.25,0,475,455,0,0,238,238,94,175,175
25/2/2021,19:30:00,220,0,0,240,242,346,415,392,0,475,455,0,0,238,238,94,175,175
25/2/2021,20:00:00,220,0,0,240,242,346,415,392,0,475,455,0,0,238,238,94,175,175
25/2/2021,20:30:00,220,0,0,240,242,346,415,394.55,0,475,455,0,0,238,238,94,175,175
25/2/2021,21:00:00,220,0,0,240,242,346,415,395,0,475,455,0,0,238,238,94,175,175
25/2/2021,21:30:00,220,0,0,240,242,346,415,395,0,475,455,0,0,238,238,94,175,175
25/2/2021,22:00:00,220,0,0,240,242,346,415,395,0,475,455,0,0,238,238,94,175,175
25/2/2021,22:30:00,220,0,0,240,242,346,415,395,0,475,455,0,0,238,238,94,175,175
25/2/2021,23:00:00,220,0,0,240,242,346,415,395,0,475,455,0,0,238,238,94,175,175
25/2/2021,23:30:00,220,0,0,240,242,346,415,395,0,475,455,0,0,238,238,94,175,175
26/2/2021,0:00:00,220,0,0,240,242,346,415,395,0,475.92,455,0,0,238,238,94,175,175
26/2/2021,0:30:00,220,0,0,240,242,345.58,415,395,0,476,455,0,0,238,238,94,175,175
26/2/2021,1:00:00,220,0,0,240,242,341,415,395,0,476,455,0,0,238,238,94,175,175
26/2/2021,1:30:00,220,0,0,240,242,341,415,395,0,476,455,0,0,238,238,94,175,175
26/2/2021,2:00:00,220,0,0,240,242,341,415,395,0,476,455,0,0,238,238,94,175,175
26/2/2021,2:30:00,220,0,0,240,242,341,415,395,0,476,455,0,0,238,238,94,175,175
26/2/2021,3:00:00,220,0,0,240,242,341,415,395,0,475.85,455,0,0,238,238,94,175,175
26/2/2021,3:30:00,220,0,0,240,242,341,415,395,0,475,455,0,0,238,238,94,175,175
26/2/2021,4:00:00,220,0,0,240,242,341,415,395,0,475,455,0,0,238,238,94,175,175
26/2/2021,4:30:00,220,0,0,240,242,341,415,395,0,475,455,0,0,238,238,94,175,175
26/2/2021,5:00:00,220,0,0,240,242,341,415,395,0,475,455,0,0,238,238,94,175,175
26/2/2021,5:30:00,220,0,0,240,242,341,415,395,0,475,455,0,0,238,238,94,175,175
26/2/2021,6:00:00,220,0,0,240,242,341,415,395.9,0,475.62,455,0,0,238,238,94,175,175
26/2/2021,6:30:00,220,0,0,240,242,341,415,397,0,476,455,0,0,238,238,94,175,175
26/2/2021,7:00:00,220,0,0,240,242,341,415,397,0,476,455,0,0,238,238,94,175,175
26/2/2021,7:30:00,220,0,0,240,242,341,415,397,0,476,455,0,0,238,238,94,175,175
26/2/2021,8:00:00,220,0,0,240,242,341,415,397,0,476,455,0,0,238,238,94,175,175
26/2/2021,8:30:00,220,0,0,240,242,341,415,397,0,476,455,0,0,238.15,238.15,94,175,175
26/2/2021,9:00:00,220,0,0,240,242,341,415,397,0,476,455,0,0,247,247,94,175,175
26/2/2021,9:30:00,220,0,0,240,242,341,415,397,0,476,455,0,0,247,247,94,175,175
26/2/2021,10:00:00,220,0,0,240,242,341,415,393.5,0,476,455,0,0,246.75,246.75,94,175,175
26/2/2021,10:30:00,220,2,0,240,242,341,415,391,0,476,455,0,0,244,244,94,175,175
26/2/2021,11:00:00,220,120,0,240,242,341,415,391,0,476,455,0,0,244,244,94,175,175
26/2/2021,11:30:00,220,120,0,240,242,341,415,391,0,476,455,0,0,244,244,94,175,175
26/2/2021,12:00:00,220,120,0,240,242,341,415,391,0,476,455,0,0,244,244,94,175,175
26/2/2021,12:30:00,220,120,0,240,242,341,415,391,0,476,455,0,0,244,244,94,175,175
26/2/2021,13:00:00,220,120,0,240,242,341,415,391,0,476,455,0,0,244,244,94,175,175
26/2/2021,13:30:00,220,120,0,240,242,341,415,390.85,0,476,455,0,0,244,244,94,175,175
26/2/2021,14:00:00,220,120,0,240,242,341,415,388,0,476,455,0,0,244,244,94,175,175
26/2/2021,14:30:00,220,120,0,240,242,341,415,388,0,476,455,0,0,243.93,243.93,93.97,175,175
26/2/2021,15:00:00,220,120,0,240,242,341,415,388,0,476,455,0,0,240,240,92,175,175
26/2/2021,15:30:00,220,120,0,240,242,341,415,388,0,476,455,0,0,240,240,92,175,175
26/2/2021,16:00:00,220,120,0,240,242,341,415,388,0,476,455,0,0,240,240,92,175,175
26/2/2021,16:30:00,220,120,0,240,242,341,415,388,0,476,455,0,0,240,240,92,175,175
26/2/2021,17:00:00,220,120,0,240,242,341,415,388,0,476,455,0,0,240,240,92,175,175
26/2/2021,17:30:00,220,120,0,240,242,341,415,385.65,0,476,455,0,0,240,240,92,163.25,175
26/2/2021,18:00:00,220,120,0,240,242,341,415,385,0,476,455,0,0,240,240,92,150.83,175
26/2/2021,18:30:00,220,120,0,240,242,341,415,385,0,476,455,0,0,240,240,92,150,175
26/2/2021,19:00:00,220,120,0,240,242,341,415,385,0,476,455,0,0,240,240,92,150,175
26/2/2021,19:30:00,220,120,0,240,242,341,415,385,0,476,455,0,0,240,240,92,150,175
26/2/2021,20:00:00,220,120,0,240,242,341,415,385,0,476,455,0,0,240,240,92,150,175
26/2/2021,20:30:00,220,120,0,240,242,341.75,415,385,0,476,455,0,0,240,240,92,150,175
26/2/2021,21:00:00,220,120,0,240,242,345.05,415,385,0,476,455,0,0,240,240,92,150,175
26/2/2021,21:30:00,220,120,0,240,242,341,415,385,0,476,455,0,0,240,240,92,150,175
26/2/2021,22:00:00,220,120,0,240,242,341,415,385,0,476,455,0,0,240,240,92,150.42,175
26/2/2021,22:30:00,220,120,0,240,242,341,415,385,0,476,455,0,0,240,240,92,175,175
26/2/2021,23:00:00,220,120,0,240,242,341,415,385,0,476,455,0,0,240,240,92,175,175
26/2/2021,23:30:00,220,120,0,240,242,341,415,385,0,476,455,0,0,240,240,92,175,175
27/2/2021,0:00:00,220,120,0,240,242,341,415,385,0,476,455,0,0,240,240,92,175,175
27/2/2021,0:30:00,220,120,0,240,242,341,415,385,0,476,455,0,0,240,240,92,175,175
27/2/2021,1:00:00,220,120,0,240,242,341,415,385,0,476,455,0,0,240,240,92,175,175
27/2/2021,1:30:00,220,120,0,240,242,341,415,385,0,476,455,0,0,240,240,92,175,175
27/2/2021,2:00:00,220,120,0,240,242,341,415,385,0,476,455,0,0,240,240,92,175,175
27/2/2021,2:30:00,220,120,0,240,242,341,415,385,0,476,455,0,0,240,240,92,175,175
27/2/2021,3:00:00,220,120,0,240,242,341,415,385,0,476,455,0,0,173.03,240,92,175,175
27/2/2021,3:30:00,220,120,0,240,242,341,415,385,0,476,455,0,0,158,240,92,175,175
27/2/2021,4:00:00,220,120,0,240,242,341,415,385,0,476,455,0,0,150.85,240,92,175,175
27/2/2021,4:30:00,220,120,0,240,242,341,415,385,0,476,455,0,0,192.82,240,92,175,175
27/2/2021,5:00:00,220,120,0,240,242,341,415,385,0,476,455,0,0,242,240,92,175,175
27/2/2021,5:30:00,220,120,0,240,242,341,415,385,0,475.98,455,0,0,242,240,92,175,175
27/2/2021,6:00:00,220,120,0,240,242,341,415,385,0,475,455,0,0,242,240,92,175,175
27/2/2021,6:30:00,220,120,0,240,242,341,415,385,0,475,455,0,0,242,240,92,175,175
27/2/2021,7:00:00,220,120,0,240,242,341,415,388.3,0,475,455,0,0,242,240,92,175,175
27/2/2021,7:30:00,220,120,0,240,242,341,415,391,0,475,455,0,0,242,240,92,175,175
27/2/2021,8:00:00,3.67,120,0,240,242,341,415,391,0,475,455,0,0,242,240,92,175,175
27/2/2021,8:30:00,0,120,0,240,242,341,415,391,0,475.02,455,0,0,242,240,92,175,175
27/2/2021,9:00:00,0,120,0,240,242,341,415,391,0,476,455,0,0,242.03,240.07,92.02,175,175
27/2/2021,9:30:00,18.33,120,0,240,242,341,415,391,0,476,455,0,0,244,244,93,175,175
27/2/2021,10:00:00,220,120,0,240,242,341,415,391,0,476,455,0,0,244,244,93,175,175
27/2/2021,10:30:00,220,120,0,240,242,341,415,391,0,476,455,0,0,244,244,93,175,175
27/2/2021,11:00:00,220,120,0,240,242,341,415,391,0,476,455,0,0,244,244,93,175,175
27/2/2021,11:30:00,220,120,0,240,242,341,415,391,0,476,455,0,0,244,244,93,175,175
27/2/2021,12:00:00,220,120,0,240,242,341,415,391,0,476,455,0,0,244,244,93,175,175
27/2/2021,12:30:00,220,120,0,240,242,341,415,391,0,476,455,0,0,244,244,93,175,175
27/2/2021,13:00:00,220,120,0,240,242,341,415,391,0,476,455,0,0,244,244,93,175,175
27/2/2021,13:30:00,220,120,0,240,242,341,415,391,0,476,455,0,0,244,244,93,175,175
27/2/2021,14:00:00,220,120,0,240,242,341,415,391,0,476,455,0,0,244,244,93,175,175
27/2/2021,14:30:00,220,120,0,240,242,341,415,391,0,476,455,0,0,244,244,93,175,175
27/2/2021,15:00:00,220,120,0,240,242,341,415,391,0,476,455,0,0,244,244,93,175,175
27/2/2021,15:30:00,220,120,0,240,242,341,415,391,0,476,455,0,0,244,244,93,175,175
27/2/2021,16:00:00,220,120,0,240,242,341,415,391,0,476,455,0,0,244,244,93,175,175
27/2/2021,16:30:00,220,120,0,240,242,341,415,391,0,476,455,0,0,244,244,93,175,175
27/2/2021,17:00:00,220,120,0,240,242,341,415,390.7,0,476,455,0,0,244,244,93,175,175
27/2/2021,17:30:00,220,120,0,240,242,341,415,389,0,476,455,0,0,244,244,93,164.92,175
27/2/2021,18:00:00,220,120,0,240,242,341,415,389,0,476,455,0,0,244,244,93,120,175
27/2/2021,18:30:00,220,120,0,240,242,341,415,390.23,0,476,455,0,0,244,244,93,120,175
27/2/2021,19:00:00,220,120,0,240,242,341,415,391,0,476,455,0,0,244,244,93,120,175
27/2/2021,19:30:00,220,120,0,240,242,341,415,391,0,476,455,0,0,244,244,93,120,175
27/2/2021,20:00:00,220,120,0,240,242,341,415,391,0,476,455,0,0,244,244,93,120,175
27/2/2021,20:30:00,220,120,0,240,242,341,415,391,0,476,455,0,0,244,244,93,120,175
27/2/2021,21:00:00,220,120,0,240,242,341,415,391,0,476,455,0,0,244,244,93,120,175
27/2/2021,21:30:00,220,120,0,240,242,341,415,391,0,476,455,0,0,244,244,93,120,175
27/2/2021,22:00:00,220,120,0,240,242,341,415,391,0,476,455,0,0,244,244,93,157.58,175
27/2/2021,22:30:00,220,120,0,240,242,341,415,391,0,476,455,0,0,244,244,93,175,175
27/2/2021,23:00:00,220,120,0,240,242,341,415,391,0,476,455,0,0,244,244,93,175,175
27/2/2021,23:30:00,220,120,0,240,242,341,415,391,0,476,455,0,0,244,244,93,175,175
28/2/2021,0:00:00,220,120,0,240,242,341,415,391,0,476,455,0,0,244,244,93,175,175
28/2/2021,0:30:00,220,120,0,240,242,341,415,391,0,476,455,0,0,244,244,93,175,175
28/2/2021,1:00:00,220,120,0,240,242,341,415,391,0,476,455,0,0,244,244,93,175,175
28/2/2021,1:30:00,220,120,0,240,242,341,415,391,0,476,455,0,0,244,244,93,175,175
28/2/2021,2:00:00,220,120,0,240,242,341,415,391,0,476,455,0,0,244,244,93,175,175
28/2/2021,2:30:00,220,120,0,240,242,341,415,391,0,476,455,0,0,244,244,93,175,175
28/2/2021,3:00:00,220,120,0,240,242,341,415,391,0,476,455,0,0,244,244,93,175,175
28/2/2021,3:30:00,220,120,0,240,242,341,415,391,0,476,455,0,0,244,244,93,175,175
28/2/2021,4:00:00,220,120,0,240,242,341,415,391,0,476,455,0,0,244,244,93,175,175
28/2/2021,4:30:00,220,120,0,240,242,341,415,391,0,476,455,0,0,244,244,93,175,175
28/2/2021,5:00:00,220,120,0,240,242,341,415,391,0,476,455,0,0,244,244,93,175,175
28/2/2021,5:30:00,220,120,0,240,242,341,415,391,0,476,455,0,0,244,244,93,175,175
28/2/2021,6:00:00,220,120,0,240,242,341,415,391,0,476,455,0,0,244,244,93,175,175
28/2/2021,6:30:00,220,120,0,240,242,341,415,391,0,476,455,0,0,244,244,93,175,175
28/2/2021,7:00:00,220,120,0,240,242,341,415,387.62,0,476,455,0,0,244,244,93,175,175
28/2/2021,7:30:00,220,120,0,240,242,341,415,384,0,476,455,0,0,244,244,93,175,175
28/2/2021,8:00:00,220,120,0,240,242,341,415,386.75,0,476,455,0,0,244,244,93,175,175
28/2/2021,8:30:00,220,120,0,240,242,341,415,390.03,0,476,455,0,0,244,244,93,175,175
28/2/2021,9:00:00,220,120,0,240,242,341,415,392.15,0,476,455,0,0,244,244,93,175,175
28/2/2021,9:30:00,220,120,0,240,242,341,415,394,0,476,455,0,0,244,244,93,175,175
28/2/2021,10:00:00,220,120,0,240,242,341,415,394,0,476,455,0,0,244,244,93,175,175
28/2/2021,10:30:00,220,120,0,240,242,341,415,394,0,476,455,0,0,244,244,93,175,175
28/2/2021,11:00:00,220,120,0,240,242,341,415,394,0,476,455,0,0,244,244,93,175,175
28/2/2021,11:30:00,220,120,0,240,242,341,415,394,0,476,455,0,0,244,244,93,175,175
28/2/2021,12:00:00,220,120,0,240,242,341,415,393.58,0,476,455,0,0,244,244,93,175,175
28/2/2021,12:30:00,220,120,0,240,242,341,415,389,0,476,455,0,0,244,244,93,175,175
28/2/2021,13:00:00,220,120,0,240,242,341,415,386.05,0,476,455,0,0,244,244,93,175,175
28/2/2021,13:30:00,220,120,0,240,242,341,415,386,0,476,455,0,0,244,244,93,175,175
28/2/2021,14:00:00,220,120,0,240,242,341,415,386,0,476,455,0,0,244,244,93,175,175
28/2/2021,14:30:00,220,120,0,240,242,341,415,386,0,476,455,0,0,244,244,93,175,175
28/2/2021,15:00:00,220,120,0,240,242,341,415,384.33,0,472.42,455,0,0,244,244,93,175,175
28/2/2021,15:30:00,220,120,0,240,242,341,415,382,0,471,455,0,0,244,244,93,175,175
28/2/2021,16:00:00,220,120,0,240,242,341,415,382,0,471,455,0,0,244,244,93,175,175
28/2/2021,16:30:00,220,120,0,240,242,341,415,382,0,471,455,0,0,244,244,93,175,175
28/2/2021,17:00:00,220,120,0,240,242,341,415,382,0,471,455,0,0,244,244,93,175,175
28/2/2021,17:30:00,220,120,0,240,242,341,415,385.75,0,471,455,0,0,244,244,93,175,175
28/2/2021,18:00:00,220,120,0,240,242,341,415,387,0,471,455,0,0,244,244,93,175,175
28/2/2021,18:30:00,220,120,0,240,242,341,415,387.37,0,471,455,0,0,244,244,93,175,175
28/2/2021,19:00:00,220,120,0,240,242,341,415,389,0,471,455,0,0,244,244,93,175,175
28/2/2021,19:30:00,220,120,0,240,242,341,415,389,0,471,455,0,0,244,244,93,175,175
28/2/2021,20:00:00,220,120,0,240,242,341,415,391.35,0,471,455,0,0,244,244,93,175,175
28/2/2021,20:30:00,220,120,77.58,240,242,341,415,392,0,471,455,0,0,244,244,93,175,175
28/2/2021,21:00:00,220,120,245,240,242,341,415,392,0,471,455,0,0,244,244,93,175,175
28/2/2021,21:30:00,220,120,245,240,242,341,415,392,0,471,455,0,0,244,244,93,175,175
28/2/2021,22:00:00,220,120,245,240,242,341,415,392,0,471,455,0,0,244,244,93,175,175
28/2/2021,22:30:00,220,120,245,240,242,341,415,392,0,471,455,0,0,244,244,93,175,175
28/2/2021,23:00:00,220,120,245,240,242,341,415,392,0,471,455,0,0,244,244,93,175,175
28/2/2021,23:30:00,220,120,245,240,242,341,415,392,0,471,455,0,0,244,244,93,175,175
1/3/2021,0:00:00,220,120,245,240,242,341,415,392,0,471,455,0,0,244,244,93,175,175
1/3/2021,0:30:00,220,120,245,240,242,341,415,392,0,471,455,0,0,244,244,93,175,175
1/3/2021,1:00:00,220,120,245,240,242,341,415,392,0,471,455,0,0,244,244,93,175,175
1/3/2021,1:30:00,220,120,245,240,242,341,415,392,0,471,455,0,0,244,244,93,175,175
1/3/2021,2:00:00,220,120,245,240,242,341,415,392,0,471,455,0,0,244,244,93,175,175
1/3/2021,2:30:00,220,120,245,240,242,341,415,392,0,471.08,455,0,0,244,244,93,175,175
1/3/2021,3:00:00,220,120,245,240,242,341,415,392,0,476,455,0,0,244,244,93,175,175
1/3/2021,3:30:00,220,120,245,240,242,341,415,392,0,476,455,0,0,244,244,93,175,175
1/3/2021,4:00:00,220,120,245,240,242,341,415,392,0,476,455,0,0,244,244,93,175,175
1/3/2021,4:30:00,220,120,245,240,242,341,415,392,0,476,455,0,0,244,244,93,175,175
1/3/2021,5:00:00,220,120,245,240,242,341,415,392,0,476,455,0,0,244,244,93,175,175
1/3/2021,5:30:00,220,120,245,240,242,341,415,390.95,0,476,455,0,0,244,244,93,175,175
1/3/2021,6:00:00,220,120,245,240,242,341,415,389,0,476,455,0,0,244,244,93,175,175
1/3/2021,6:30:00,220,120,245,240,242,341,415,389,0,476,455,0,0,244,244,93,175,175
1/3/2021,7:00:00,220,120,245,240,242,341,415,389,0,476,455,0,0,244,244,93,175,175
1/3/2021,7:30:00,220,120,245,240,242,341,415,389,0,476,455,0,0,244,244,93,175,175
1/3/2021,8:00:00,220,120,245,240,242,345.05,415,389,0,476,455,0,0,244,244,93,175,175
1/3/2021,8:30:00,220,120,245,240,242,350,415,389,0,476,455,0,0,244,244,93,175,175
1/3/2021,9:00:00,220,120,245,240,242,350,415,389,0,476,455,0,0,244,244,93,175,175
1/3/2021,9:30:00,220,118,245,240,242,350,415,389,0,476,455,0,0,244,244,93,175,175
1/3/2021,10:00:00,220,0,245,240,242,349.75,415,389,0,476,455,0,0,244,244,93,175,175
1/3/2021,10:30:00,220,0,245,240,242,349,415,390.75,0,476,455,0,0,244,244,93,175,175
1/3/2021,11:00:00,220,0,245,240,242,349,415,392,0,476,455,0,0,244,244,93,175,175
1/3/2021,11:30:00,220,0,245,240,242,349,415,392,0,476,455,0,0,244,244,93,175,175
1/3/2021,12:00:00,220,0,245,240,242,349,415,389.45,0,476,455,0,0,244,244,93,175,175
1/3/2021,12:30:00,220,0,245,240,242,349,415,389,0,476,455,0,0,244,244,93,175,175
1/3/2021,13:00:00,220,0,245,240,242,349,415,389,0,476,455,0,0,244,244,93,175,175
